XLocation,YLocation,Strength,Goal
82,175,0,False
83,155,0,False
110,93,1,True
53,144,1,True
190,254,0,False
100,159,0,False
80,139,1,True
200,29,0,False
91,129,0,False
82,102,0,False
64,147,0,True
108,120,0,False
138,196,0,False
117,182,0,False
213,147,0,False
135,147,0,False
201,171,0,False
44,165,0,False
64,130,0,False
71,184,1,False
108,224,1,False
206,93,1,False
60,129,0,False
60,287,0,False
65,195,0,False
123,64,-1,False
184,213,0,False
253,25,0,False
40,152,0,False
86,189,0,False
76,140,0,False
44,167,0,False
64,140,0,False
149,192,0,False
65,176,0,True
207,142,0,False
207,276,0,False
85,119,0,False
185,282,0,False
116,209,0,False
78,177,0,True
85,73,0,False
194,33,0,False
173,245,0,False
183,56,0,False
50,187,0,False
139,95,0,False
194,247,-1,False
210,166,1,False
56,145,1,False
104,157,0,True
117,165,0,True
95,129,0,True
146,153,0,False
192,66,0,False
59,121,0,False
105,163,0,False
123,249,0,False
56,183,0,False
147,48,0,False
81,71,0,False
102,155,0,False
209,241,0,False
126,216,0,False
185,218,0,False
134,55,0,False
206,141,0,False
191,39,0,False
69,171,-1,True
87,164,0,False
278,35,0,False
123,90,0,False
51,250,0,False
80,113,0,True
118,144,0,True
49,134,0,True
103,100,0,False
143,190,0,False
144,147,0,False
61,119,1,False
83,173,1,True
56,93,1,False
92,154,0,False
62,207,0,False
123,103,0,False
104,229,0,True
72,173,0,False
71,162,0,False
61,69,0,False
89,160,0,False
85,122,0,True
59,179,0,False
189,254,0,False
111,165,0,True
44,184,0,False
183,224,1,True
195,282,1,False
111,201,-1,False
75,137,0,False
33,172,0,True
201,169,0,False
280,129,0,False
84,103,0,False
79,146,0,False
197,69,1,True
162,155,1,False
75,108,1,False
167,57,0,False
73,161,0,False
123,159,0,False
49,178,0,False
199,170,0,False
196,155,0,False
194,234,0,False
63,72,0,False
210,231,0,False
57,127,0,False
74,181,0,True
155,99,0,False
98,82,0,False
165,190,0,False
53,70,0,False
202,173,0,False
62,141,-1,False
82,140,1,True
69,251,0,False
122,81,0,False
145,67,0,False
159,225,0,False
90,200,0,False
99,212,0,True
44,189,0,False
111,42,0,False
75,82,0,False
86,91,0,False
206,111,1,False
263,190,-1,False
71,138,1,False
135,273,1,False
73,144,1,False
49,137,1,True
49,165,1,True
71,148,0,False
152,217,0,False
206,136,0,False
46,98,0,False
55,123,0,False
85,213,1,True
78,181,1,False
71,162,-1,False
167,129,1,False
88,140,1,False
82,97,1,True
153,239,0,False
123,175,0,False
124,111,0,False
98,128,0,False
146,172,0,False
84,108,0,False
78,110,0,False
60,172,0,False
99,194,0,False
68,141,0,True
68,110,0,False
45,170,0,False
71,134,0,False
52,121,1,False
70,190,1,False
103,125,1,False
62,170,-1,False
145,190,0,False
98,161,0,False
81,110,1,False
79,195,0,True
64,169,0,False
84,174,0,False
75,111,0,False
79,174,0,True
145,249,0,False
67,127,0,False
78,165,0,False
74,153,0,True
52,144,0,False
175,71,0,False
55,163,0,False
58,169,1,False
48,171,1,False
68,134,1,True
159,128,1,False
155,82,1,True
58,134,0,False
92,104,0,False
62,176,0,False
189,183,0,False
68,239,0,False
108,223,0,False
64,211,0,False
107,120,0,True
70,173,0,False
150,84,0,False
151,40,0,False
83,95,0,True
162,242,0,False
211,160,0,False
98,187,0,False
140,221,0,False
160,140,0,False
190,261,0,False
49,128,0,True
194,26,0,False
166,184,0,False
192,39,1,False
149,88,1,True
78,148,1,False
120,160,1,False
223,69,1,False
57,177,1,True
153,225,1,False
105,211,0,False
194,236,0,False
215,282,0,False
99,194,0,False
123,211,0,False
75,158,0,False
135,193,0,False
88,151,0,False
197,87,0,True
138,285,0,False
189,72,0,False
55,187,0,False
74,148,0,False
210,149,0,False
176,217,0,False
72,189,0,False
138,57,0,False
132,93,0,False
172,173,0,False
65,167,0,False
163,23,1,False
86,143,1,False
81,148,1,False
133,255,1,False
182,258,1,False
167,141,1,False
146,63,1,False
214,108,1,False
148,116,1,False
89,143,1,False
190,267,0,False
185,219,0,False
54,45,0,False
146,254,0,False
205,87,0,False
69,175,0,False
110,189,0,False
81,22,0,False
63,172,0,False
177,245,0,False
206,180,0,False
146,34,0,False
105,181,0,False
67,135,0,False
118,283,0,False
44,173,0,False
144,182,0,False
159,227,1,True
120,77,0,False
82,153,0,True
93,135,0,False
170,123,0,False
134,25,0,False
60,123,0,True
213,291,0,False
83,163,0,False
77,162,0,True
50,153,1,True
96,62,-1,False
280,97,0,False
153,273,0,False
141,208,0,False
156,34,0,False
54,153,-1,False
246,145,0,False
146,93,1,False
61,225,0,False
45,181,0,False
153,60,1,False
143,75,1,False
60,154,1,True
286,279,0,False
87,14,0,False
81,101,0,False
56,181,0,False
62,191,1,False
168,230,1,False
61,259,0,False
58,237,0,False
101,152,0,False
89,183,1,False
54,153,1,False
97,147,1,False
126,27,-1,False
135,219,-1,False
57,129,1,False
196,275,0,False
205,273,0,False
49,210,0,False
209,153,1,False
222,163,0,False
119,64,0,False
158,15,0,False
73,114,2,False
85,231,2,False
184,60,0,False
247,125,0,False
67,130,0,False
80,118,0,False
184,94,0,False
98,211,0,False
85,189,0,False
137,188,0,False
195,152,0,False
85,188,1,False
47,166,1,False
191,259,0,False
32,179,0,False
57,165,0,False
45,176,0,False
178,86,0,False
90,231,0,True
39,125,0,False
35,171,0,False
50,161,0,False
82,199,0,True
83,169,0,False
62,118,0,False
75,187,0,False
55,183,0,False
98,224,0,False
88,108,0,False
168,183,0,False
49,173,0,False
138,243,0,False
78,124,0,False
177,63,0,False
63,251,0,False
89,222,0,False
87,123,0,False
67,95,1,False
62,126,1,False
79,78,0,False
126,250,0,False
42,34,0,False
59,89,0,False
57,130,0,False
92,134,0,False
84,231,0,False
146,133,0,False
133,45,0,False
108,270,0,False
88,281,1,False
117,270,0,False
95,279,0,False
111,221,0,False
54,126,0,False
128,138,0,False
190,49,0,False
81,184,0,False
83,201,0,True
197,152,0,False
210,284,0,False
79,155,0,False
85,97,0,False
197,231,0,False
201,170,0,False
73,129,0,False
53,177,0,False
56,123,0,False
32,139,0,False
72,130,-1,False
93,191,1,True
208,237,1,False
213,104,0,False
130,239,0,False
98,210,0,False
110,240,0,False
133,63,0,False
45,126,0,False
85,122,0,False
87,136,0,False
128,153,0,False
109,147,0,True
157,253,0,False
87,180,0,False
47,181,0,False
156,238,0,False
163,35,1,False
46,129,0,False
212,74,0,False
51,177,2,True
103,147,1,False
62,164,0,False
68,140,0,False
203,78,0,False
208,27,0,False
22,225,0,False
136,219,0,False
145,45,0,False
75,141,0,False
188,62,0,False
189,267,0,False
53,167,0,False
73,267,0,False
79,144,0,False
49,173,0,False
204,268,0,False
186,231,0,True
76,173,1,False
101,136,0,True
86,236,0,False
103,154,0,True
63,93,0,False
98,221,0,False
232,53,0,False
184,70,0,False
260,199,-1,False
129,202,0,False
167,261,0,False
64,172,0,False
87,105,0,True
115,217,0,False
200,144,0,False
57,194,0,False
63,155,0,False
133,20,0,False
135,57,1,False
83,20,1,False
198,238,0,False
80,195,0,False
128,75,1,False
54,165,0,False
46,84,0,False
66,36,0,False
158,173,0,True
169,40,0,False
137,243,0,False
74,113,1,True
45,133,0,False
138,225,1,False
111,234,1,False
199,269,0,False
101,21,0,False
215,116,0,False
206,36,0,False
182,79,0,False
97,128,0,True
122,137,0,False
282,232,0,False
86,170,0,True
71,157,0,False
36,72,0,False
44,126,0,False
44,130,0,False
52,114,0,False
192,99,0,False
47,189,0,False
95,252,0,False
128,102,0,False
93,153,0,False
38,141,1,False
121,71,1,False
215,33,0,False
44,142,-1,False
95,193,0,False
47,154,0,False
114,138,0,False
93,128,0,False
69,135,0,False
57,141,0,False
101,87,0,False
195,16,0,False
100,110,0,True
285,70,0,False
143,72,0,False
207,195,0,False
89,82,1,False
171,235,0,False
144,229,0,True
137,45,0,False
110,226,0,False
133,224,0,False
140,64,1,False
124,277,0,False
194,109,0,False
97,64,1,False
51,150,1,False
40,124,1,False
123,64,1,False
109,213,1,False
167,66,0,False
168,124,1,False
125,107,0,False
66,171,0,False
94,218,0,False
58,181,0,False
120,67,0,False
173,46,0,True
78,81,0,False
203,240,0,False
116,168,0,False
46,117,0,False
201,157,0,False
159,285,0,False
116,195,0,False
95,206,0,False
124,106,1,True
149,99,0,False
135,87,-1,False
54,166,1,False
58,135,1,False
117,72,1,False
119,231,1,False
144,236,0,False
50,191,0,False
160,141,0,False
80,92,0,False
62,162,0,False
84,167,0,False
104,82,0,False
174,196,0,False
129,209,0,False
72,146,0,False
63,141,0,False
68,176,0,False
97,137,0,False
88,157,0,False
210,207,0,False
168,66,0,False
98,80,1,False
81,191,1,False
79,106,0,False
217,64,0,False
56,112,0,False
98,143,0,True
51,161,1,False
194,163,1,False
188,236,1,False
207,40,0,False
83,91,0,False
51,104,0,False
70,170,0,False
145,161,1,False
87,111,1,False
40,97,1,False
122,75,0,False
220,231,0,False
70,147,0,False
175,43,0,False
107,219,0,False
56,149,0,True
192,153,0,False
209,155,0,False
97,149,0,False
103,70,-1,False
96,181,1,False
121,66,0,False
178,244,0,False
177,7,0,False
38,89,0,False
146,156,0,False
190,149,1,False
111,216,1,False
84,100,1,True
195,39,1,False
144,28,1,False
164,207,-1,False
45,133,0,False
43,125,0,True
51,171,0,False
47,130,0,False
99,87,0,False
105,210,0,False
83,222,0,False
169,63,0,False
98,99,0,False
214,273,0,False
66,97,0,False
90,161,0,False
204,288,0,False
109,215,0,True
157,46,0,True
104,55,1,False
63,135,1,False
129,265,1,True
127,150,0,False
116,124,1,False
200,29,0,False
196,259,0,False
56,135,0,True
41,178,0,False
99,196,0,False
55,146,0,False
212,135,0,False
94,52,0,False
176,30,0,False
54,171,0,False
39,149,0,False
35,156,0,False
213,170,0,False
47,175,0,True
208,205,0,False
97,200,1,False
150,70,0,False
173,79,0,False
72,110,-1,False
123,26,0,False
141,178,1,False
109,70,1,False
64,141,0,False
45,135,0,False
214,39,0,False
44,174,0,False
103,219,0,False
137,249,0,False
118,116,0,False
230,195,0,False
141,238,0,False
65,187,0,False
54,144,0,True
140,87,0,True
52,121,0,False
156,169,0,False
65,87,1,False
126,141,-1,True
110,211,1,False
47,195,0,False
81,148,-1,False
158,240,1,False
139,59,1,True
147,188,0,False
121,253,0,False
97,47,0,False
139,35,0,True
62,91,0,False
157,26,0,False
116,211,0,False
139,101,-1,False
64,158,1,True
97,106,0,False
173,86,0,False
135,174,0,False
168,117,0,False
62,108,0,False
163,177,0,False
153,144,1,False
127,114,0,False
90,194,0,False
90,149,0,False
119,247,0,False
127,66,0,True
87,121,0,False
144,256,-1,False
110,255,1,False
52,213,-1,True
115,195,1,False
80,215,1,False
196,175,0,False
178,264,0,False
152,63,0,False
123,261,0,False
83,75,0,False
158,169,0,False
126,109,0,False
166,196,1,False
60,141,1,False
105,244,1,False
171,256,1,False
116,39,0,False
80,243,-1,True
103,81,0,False
164,152,0,False
162,157,0,False
134,200,1,False
78,69,1,False
68,105,0,False
172,96,1,False
71,200,2,True
115,211,0,False
110,51,0,True
123,100,0,False
102,114,0,False
123,68,0,False
105,206,0,False
74,139,0,True
153,83,0,False
79,141,0,False
87,130,0,False
85,165,0,False
74,152,0,False
56,161,0,False
105,159,0,False
95,162,0,True
62,167,1,False
73,162,1,False
87,159,1,False
94,165,1,False
119,165,-1,False
110,127,1,False
122,193,0,False
118,179,0,False
81,136,0,False
95,136,0,False
107,134,0,False
100,138,0,False
120,168,0,False
126,135,0,False
134,170,0,False
88,194,0,False
106,184,1,False
136,183,1,False
122,135,0,False
177,233,0,False
83,152,0,False
102,173,0,False
122,129,0,False
119,189,0,False
153,182,0,False
132,135,0,False
134,132,1,False
111,137,-1,False
117,147,0,False
127,159,0,False
126,153,0,False
121,141,0,False
145,135,0,False
122,169,0,False
114,99,0,False
107,147,0,False
143,144,0,True
128,153,0,False
153,143,0,False
97,156,0,False
153,151,0,True
166,141,0,False
114,202,0,False
150,189,0,False
177,63,0,False
174,192,0,False
194,153,0,False
141,68,1,False
105,170,-1,False
193,133,0,False
87,204,0,False
162,62,0,False
195,75,0,False
139,241,0,False
125,67,0,False
85,185,0,False
80,122,0,False
188,235,0,False
183,247,0,False
156,239,0,False
93,116,0,True
103,183,0,False
68,178,0,False
192,111,1,False
170,219,1,False
194,152,1,False
127,107,-1,False
120,216,0,False
140,219,0,False
108,127,0,False
140,112,0,False
112,146,0,False
127,116,0,False
185,246,0,False
113,114,0,False
142,127,0,False
92,85,0,False
86,131,0,False
128,208,0,False
190,197,1,False
78,117,1,False
141,217,1,False
79,135,1,False
108,110,1,False
195,54,1,False
91,66,1,False
177,125,-1,False
169,107,1,False
183,163,0,False
121,95,1,False
187,116,1,True
281,13,0,False
119,144,0,False
261,254,0,False
185,256,0,False
107,198,0,False
135,144,0,False
158,63,0,False
190,54,0,False
50,152,0,False
52,147,0,False
118,237,0,False
99,88,0,False
162,206,0,False
123,105,0,False
55,171,0,False
207,34,0,False
208,270,0,False
123,161,0,False
97,126,0,False
89,173,0,False
108,223,0,False
125,189,1,False
72,123,1,False
61,152,1,False
56,177,-1,False
141,99,0,False
164,13,0,False
195,157,0,False
290,261,0,False
135,191,0,False
50,171,0,False
74,191,0,False
171,81,2,False
51,184,1,False
121,190,1,False
57,167,1,False
68,140,1,False
99,186,0,False
141,60,0,False
131,111,0,False
126,229,1,False
188,77,0,False
54,127,-1,False
95,69,0,False
117,210,0,False
45,158,0,False
79,100,2,False
139,221,2,True
148,127,-2,False
264,20,0,False
71,133,0,False
100,283,0,False
56,167,0,False
142,189,0,True
212,69,0,False
87,152,0,True
56,223,0,False
202,26,0,False
69,187,0,False
84,234,0,False
198,159,0,False
141,150,0,True
146,159,1,False
137,111,1,False
154,113,1,True
110,90,-1,False
41,174,0,False
185,255,0,False
52,173,0,False
84,191,0,False
61,173,0,False
155,242,0,False
137,111,0,False
50,141,0,False
50,129,1,True
205,88,1,False
208,259,1,False
208,268,0,False
293,144,0,False
143,46,1,False
76,147,1,False
72,141,0,False
53,138,0,False
121,75,0,False
212,237,0,False
232,145,0,False
198,176,0,False
174,55,0,False
187,251,0,False
17,173,0,True
71,130,0,True
109,189,0,False
106,181,0,False
136,56,0,False
105,121,0,False
127,201,0,False
193,163,0,False
85,101,-1,True
192,125,1,False
162,189,1,False
79,101,0,False
81,92,0,False
154,155,0,True
110,177,0,False
99,87,0,False
152,44,0,False
103,176,0,True
185,67,0,False
75,96,0,False
177,230,0,False
87,246,0,False
124,207,0,False
159,68,1,False
155,85,1,False
80,129,-1,False
188,129,1,False
134,242,1,False
154,125,2,False
130,189,2,False
147,213,0,False
65,168,1,False
99,127,1,False
145,61,1,False
111,195,1,False
63,115,1,False
174,84,0,False
180,254,0,False
171,92,0,False
141,48,0,False
83,138,0,False
98,193,0,False
127,59,1,False
105,97,1,False
52,239,-1,False
108,219,1,False
83,231,0,False
79,171,0,False
64,140,0,False
72,85,0,False
84,145,0,False
177,145,0,False
102,178,0,False
147,240,1,False
109,182,-1,False
57,182,2,False
110,177,1,True
92,85,0,False
76,158,0,False
59,167,0,False
57,154,0,True
69,158,0,True
137,194,0,False
141,183,0,False
137,154,0,False
186,273,0,False
56,206,0,False
227,55,0,False
198,259,0,False
146,140,0,False
142,195,0,False
57,38,0,False
86,156,0,True
69,118,0,False
130,81,0,False
94,187,0,False
123,231,0,False
46,172,0,False
121,54,0,False
85,45,0,False
141,147,0,False
31,168,0,False
109,221,0,False
74,195,0,False
58,168,0,False
177,282,0,False
205,278,0,False
183,11,0,False
182,73,0,False
121,164,0,False
143,211,0,True
191,61,0,False
85,190,0,False
38,206,0,False
57,160,0,False
80,226,0,False
65,199,0,False
52,123,0,False
92,15,0,False
74,38,0,False
125,227,0,False
81,206,0,False
165,165,0,False
47,139,0,True
213,195,0,False
92,81,0,False
69,84,0,False
147,115,0,False
52,139,0,False
53,99,0,False
73,141,0,False
59,215,0,False
61,139,0,True
55,152,0,False
122,56,0,False
287,152,0,False
173,273,0,False
200,93,0,False
116,86,0,False
86,125,0,False
40,129,0,False
39,170,0,False
199,237,0,False
147,240,0,False
89,118,0,False
67,199,0,False
75,129,0,False
102,77,0,False
127,278,0,False
140,51,0,False
139,120,0,False
165,111,0,False
146,199,0,False
37,135,0,False
53,162,0,False
65,172,0,False
85,82,0,False
110,235,0,False
291,99,0,False
143,102,0,False
63,105,0,True
74,228,-1,False
55,132,1,False
182,46,0,False
105,85,0,False
34,144,1,True
184,195,-1,False
147,76,-1,False
117,65,0,False
139,216,0,False
175,237,0,False
57,149,0,False
48,231,0,False
202,253,0,False
210,171,1,True
133,48,1,False
124,116,1,True
75,173,-1,True
52,65,1,False
110,71,0,True
71,119,1,False
50,139,1,True
128,160,-1,False
201,62,-1,False
13,103,0,True
55,79,0,False
141,232,0,False
106,217,0,False
60,124,0,False
122,246,-1,False
50,81,1,False
174,249,1,False
213,272,0,False
172,122,0,False
62,200,0,False
48,135,1,False
40,119,1,False
62,117,1,False
14,207,-1,False
50,117,0,False
64,156,0,False
99,165,0,False
71,110,0,False
91,89,1,True
80,114,1,False
131,133,0,True
93,122,0,False
193,44,0,False
79,81,1,False
89,93,1,False
156,176,0,False
50,118,0,False
69,111,0,False
117,83,0,False
187,68,0,False
73,201,0,False
38,179,0,True
64,231,0,False
114,150,0,False
64,228,0,False
84,65,1,False
204,185,1,False
153,245,0,False
49,122,0,False
189,91,-1,False
102,81,1,False
147,93,1,False
80,221,1,False
47,132,1,False
56,48,0,False
54,152,0,False
129,255,0,False
296,17,0,False
188,28,0,False
122,262,0,False
61,81,0,False
106,159,0,False
51,151,0,False
184,128,0,False
67,170,0,False
77,76,0,False
66,157,1,False
67,124,0,True
193,225,0,False
111,186,1,False
188,269,0,False
59,88,0,False
207,291,0,False
295,38,0,False
87,82,0,False
176,278,1,False
213,17,0,False
154,210,1,True
137,87,-1,False
177,249,0,False
83,160,0,False
170,220,0,False
113,208,0,True
64,159,0,False
164,136,0,False
43,133,0,False
183,280,0,False
142,56,0,False
45,149,0,False
97,55,1,False
132,245,1,False
163,227,0,False
221,23,0,False
208,20,0,False
89,192,0,False
203,76,0,False
70,224,0,False
236,147,0,False
55,241,-1,False
266,106,0,False
133,147,0,False
242,271,0,False
74,172,0,False
196,43,0,False
46,189,1,False
74,262,1,False
66,186,1,False
45,179,1,False
55,152,1,False
61,188,1,False
86,226,1,False
189,278,1,False
209,158,1,True
198,58,0,False
123,189,0,False
99,27,0,False
87,272,0,False
43,111,0,False
135,146,0,False
200,279,0,False
86,134,0,False
187,219,0,False
140,273,0,False
185,241,0,False
173,34,0,False
55,135,0,False
56,116,0,False
169,196,1,False
124,229,1,False
81,177,1,False
79,149,1,False
102,260,0,False
129,191,0,False
152,23,0,False
207,275,0,False
209,32,0,False
72,163,1,False
109,184,0,False
54,171,0,False
45,171,0,False
41,135,0,True
44,171,0,False
45,156,0,True
112,196,0,False
75,104,0,False
72,52,0,False
55,206,0,False
152,189,0,False
76,130,0,False
148,68,-1,False
109,113,0,False
195,53,0,False
82,86,0,False
147,145,0,False
42,178,0,False
86,201,0,False
278,140,1,False
216,136,0,False
217,39,0,False
285,26,0,False
285,55,0,False
91,207,1,False
203,139,1,False
114,124,0,True
125,239,0,False
78,166,0,False
57,135,0,False
57,146,0,False
100,159,0,False
72,120,0,True
185,76,0,False
84,46,1,False
45,25,1,False
50,104,1,False
75,79,1,False
206,258,1,False
58,207,1,False
87,111,0,False
